height [mm],rad [mm],Freq [GHz],"dB(S(1,1)) []"
14.2,14.8,1.51,-0.383804355
14.2,14.8,1.52,-0.3841778462
14.2,14.8,1.53,-0.3846497341
14.2,14.8,1.54,-0.3852208868
14.2,14.8,1.55,-0.3858921861
14.2,14.8,1.56,-0.386664527
14.2,14.8,1.57,-0.3875388165
14.2,14.8,1.58,-0.3885159734
14.2,14.8,1.59,-0.3895969265
14.2,14.8,1.6,-0.390782614
14.2,14.8,1.61,-0.3920739813
14.2,14.8,1.62,-0.3934719801
14.2,14.8,1.63,-0.3949775655
14.2,14.8,1.64,-0.3965916941
14.2,14.8,1.65,-0.3983153213
14.2,14.8,1.66,-0.4001493979
14.2,14.8,1.67,-0.4020948667
14.2,14.8,1.68,-0.4041526582
14.2,14.8,1.69,-0.4063236863
14.2,14.8,1.7,-0.4086088424
14.2,14.8,1.71,-0.4110089893
14.2,14.8,1.72,-0.4135249548
14.2,14.8,1.73,-0.4161575231
14.2,14.8,1.74,-0.418907426
14.2,14.8,1.75,-0.4217753327
14.2,14.8,1.76,-0.4247618382
14.2,14.8,1.77,-0.4278674498
14.2,14.8,1.78,-0.4310925722
14.2,14.8,1.79,-0.4344374903
14.2,14.8,1.8,-0.43790235
14.2,14.8,1.81,-0.4414871359
14.2,14.8,1.82,-0.4451916464
14.2,14.8,1.83,-0.4490154651
14.2,14.8,1.84,-0.4529579284
14.2,14.8,1.85,-0.4570180887
14.2,14.8,1.86,-0.4611946725
14.2,14.8,1.87,-0.4654860324
14.2,14.8,1.88,-0.469890093
14.2,14.8,1.89,-0.4744042888
14.2,14.8,1.9,-0.4790254934
14.2,14.8,1.91,-0.4837499389
14.2,14.8,1.92,-0.4885731238
14.2,14.8,1.93,-0.4934897078
14.2,14.8,1.94,-0.498493392
14.2,14.8,1.95,-0.5035767808
14.2,14.8,1.96,-0.5087312258
14.2,14.8,1.97,-0.5139466457
14.2,14.8,1.98,-0.5192113212
14.2,14.8,1.99,-0.5245116605
14.2,14.8,2,-0.5298319311
14.2,14.8,2.01,-0.5351539535
14.2,14.8,2.02,-0.5404567523
14.2,14.8,2.03,-0.5457161584
14.2,14.8,2.04,-0.5509043571
14.2,14.8,2.05,-0.5559893764
14.2,14.8,2.06,-0.560934509
14.2,14.8,2.07,-0.565697664
14.2,14.8,2.08,-0.570230644
14.2,14.8,2.09,-0.5744783459
14.2,14.8,2.1,-0.5783778895
14.2,14.8,2.11,-0.5818576825
14.2,14.8,2.12,-0.5848364404
14.2,14.8,2.13,-0.5872221963
14.2,14.8,2.14,-0.5889113532
14.2,14.8,2.15,-0.589787862
14.2,14.8,2.16,-0.5897226498
14.2,14.8,2.17,-0.5885734748
14.2,14.8,2.18,-0.5861854573
14.2,14.8,2.19,-0.5823926266
14.2,14.8,2.2,-0.577020932
14.2,14.8,2.21,-0.5698932934
14.2,14.8,2.22,-0.5608373881
14.2,14.8,2.23,-0.5496969738
14.2,14.8,2.24,-0.5363475673
14.2,14.8,2.25,-0.5207171702
14.2,14.8,2.26,-0.5028123433
14.2,14.8,2.27,-0.4827491492
14.2,14.8,2.28,-0.4607872063
14.2,14.8,2.29,-0.4373632856
14.2,14.8,2.3,-0.4131187211
14.2,14.8,2.31,-0.3889128869
14.2,14.8,2.32,-0.3658140045
14.2,14.8,2.33,-0.3450597077
14.2,14.8,2.34,-0.3279840325
14.2,14.8,2.35,-0.3159148163
14.2,14.8,2.36,-0.3100543282
14.2,14.8,2.37,-0.3113632502
14.2,14.8,2.38,-0.320470466
14.2,14.8,2.39,-0.3376265811
14.2,14.8,2.4,-0.3627087544
14.2,14.8,2.41,-0.3952720443
14.2,14.8,2.42,-0.4346326535
14.2,14.8,2.43,-0.4799641942
14.2,14.8,2.44,-0.5303896472
14.2,14.8,2.45,-0.5850570652
14.2,14.8,2.46,-0.6431935494
14.2,14.8,2.47,-0.7041374636
14.2,14.8,2.48,-0.7673522865
14.2,14.8,2.49,-0.8324269356
14.2,14.8,2.5,-0.8990673898
14.2,14.8,2.51,-0.9670836418
14.2,14.8,2.52,-1.036374937
14.2,14.8,2.53,-1.106915248
14.2,14.8,2.54,-1.178740093
14.2,14.8,2.55,-1.25193525
14.2,14.8,2.56,-1.326627496
14.2,14.8,2.57,-1.402977299
14.2,14.8,2.58,-1.481173275
14.2,14.8,2.59,-1.561428164
14.2,14.8,2.6,-1.643976097
14.2,14.8,2.61,-1.729070923
14.2,14.8,2.62,-1.816985433
14.2,14.8,2.63,-1.90801131
14.2,14.8,2.64,-2.002459694
14.2,14.8,2.65,-2.100662285
14.2,14.8,2.66,-2.202972896
14.2,14.8,2.67,-2.309769451
14.2,14.8,2.68,-2.42145637
14.2,14.8,2.69,-2.538467369
14.2,14.8,2.7,-2.661268672
14.2,14.8,2.71,-2.790362667
14.2,14.8,2.72,-2.926292044
14.2,14.8,2.73,-3.069644487
14.2,14.8,2.74,-3.221057979
14.2,14.8,2.75,-3.381226837
14.2,14.8,2.76,-3.550908586
14.2,14.8,2.77,-3.730931832
14.2,14.8,2.78,-3.922205338
14.2,14.8,2.79,-4.125728532
14.2,14.8,2.8,-4.342603777
14.2,14.8,2.81,-4.574050785
14.2,14.8,2.82,-4.821423704
14.2,14.8,2.83,-5.086231534
14.2,14.8,2.84,-5.370162745
14.2,14.8,2.85,-5.675115245
14.2,14.8,2.86,-6.003233235
14.2,14.8,2.87,-6.356952993
14.2,14.8,2.88,-6.739060383
14.2,14.8,2.89,-7.15276391
14.2,14.8,2.9,-7.6017886
14.2,14.8,2.91,-8.090498089
14.2,14.8,2.92,-8.624055354
14.2,14.8,2.93,-9.208636857
14.2,14.8,2.94,-9.851721212
14.2,14.8,2.95,-10.56248219
14.2,14.8,2.96,-11.35232717
14.2,14.8,2.97,-12.23563306
14.2,14.8,2.98,-13.23072929
14.2,14.8,2.99,-14.36110945
14.2,14.8,3,-15.65652731
14.2,14.8,3.01,-17.15232497
14.2,14.8,3.02,-18.88027886
14.2,14.8,3.03,-20.8253753
14.2,14.8,3.04,-22.76856445
14.2,14.8,3.05,-23.9676697
14.2,14.8,3.06,-23.52364133
14.2,14.8,3.07,-21.82971705
14.2,14.8,3.08,-19.85884699
14.2,14.8,3.09,-18.04324238
14.2,14.8,3.1,-16.46389708
14.2,14.8,3.11,-15.10182856
14.2,14.8,3.12,-13.92114992
14.2,14.8,3.13,-12.88908374
14.2,14.8,3.14,-11.9792282
14.2,14.8,3.15,-11.17093779
14.2,14.8,3.16,-10.44808234
14.2,14.8,3.17,-9.797942296
14.2,14.8,3.18,-9.210359098
14.2,14.8,3.19,-8.677108976
14.2,14.8,3.2,-8.191446033
14.2,14.8,3.21,-7.747767783
14.2,14.8,3.22,-7.341368218
14.2,14.8,3.23,-6.968253459
14.2,14.8,3.24,-6.625002477
14.2,14.8,3.25,-6.308660584
14.2,14.8,3.26,-6.016656987
14.2,14.8,3.27,-5.746740219
14.2,14.8,3.28,-5.496927001
14.2,14.8,3.29,-5.265461293
14.2,14.8,3.3,-5.050781161
14.2,14.8,3.31,-4.851491698
14.2,14.8,3.32,-4.666342691
14.2,14.8,3.33,-4.494210031
14.2,14.8,3.34,-4.334080108
14.2,14.8,3.35,-4.185036616
14.2,14.8,3.36,-4.046249306
14.2,14.8,3.37,-3.916964342
14.2,14.8,3.38,-3.796495977
14.2,14.8,3.39,-3.684219326
14.2,14.8,3.4,-3.579564063
14.2,14.8,3.41,-3.482008896
14.2,14.8,3.42,-3.391076703
14.2,14.8,3.43,-3.306330234
14.2,14.8,3.44,-3.227368298
14.2,14.8,3.45,-3.153822375
14.2,14.8,3.46,-3.085353588
14.2,14.8,3.47,-3.021649997
14.2,14.8,3.48,-2.962424176
14.2,14.8,3.49,-2.907411026
14.2,14.8,3.5,-2.856365817
14.2,14.8,3.51,-2.809062414
14.2,14.8,3.52,-2.765291672
14.2,14.8,3.53,-2.724859995
14.2,14.8,3.54,-2.687588013
14.2,14.8,3.55,-2.653309392
14.2,14.8,3.56,-2.62186975
14.2,14.8,3.57,-2.593125666
14.2,14.8,3.58,-2.566943781
14.2,14.8,3.59,-2.543199978
14.2,14.8,3.6,-2.521778625
14.2,14.8,3.61,-2.502571895
14.2,14.8,3.62,-2.485479131
14.2,14.8,3.63,-2.470406277
14.2,14.8,3.64,-2.457265344
14.2,14.8,3.65,-2.445973928
14.2,14.8,3.66,-2.43645477
14.2,14.8,3.67,-2.428635343
14.2,14.8,3.68,-2.422447485
14.2,14.8,3.69,-2.417827057
14.2,14.8,3.7,-2.414713629
14.2,14.8,3.71,-2.413050204
14.2,14.8,3.72,-2.412782956
14.2,14.8,3.73,-2.413861004
14.2,14.8,3.74,-2.416236206
14.2,14.8,3.75,-2.419862978
14.2,14.8,3.76,-2.424698141
14.2,14.8,3.77,-2.430700788
14.2,14.8,3.78,-2.437832184
14.2,14.8,3.79,-2.446055684
14.2,14.8,3.8,-2.455336682
14.2,14.8,3.81,-2.465642595
14.2,14.8,3.82,-2.476942874
14.2,14.8,3.83,-2.489209043
14.2,14.8,3.84,-2.502414789
14.2,14.8,3.85,-2.516536076
14.2,14.8,3.86,-2.531551317
14.2,14.8,3.87,-2.547441576
14.2,14.8,3.88,-2.564190836
14.2,14.8,3.89,-2.581786305
14.2,14.8,3.9,-2.600218793
14.2,14.8,3.91,-2.619483135
14.2,14.8,3.92,-2.639578684
14.2,14.8,3.93,-2.66050986
14.2,14.8,3.94,-2.682286764
14.2,14.8,3.95,-2.704925843
14.2,14.8,3.96,-2.72845061
14.2,14.8,3.97,-2.7528924
14.2,14.8,3.98,-2.778291158
14.2,14.8,3.99,-2.804696218
14.2,14.8,4,-2.832167071
14.2,14.8,4.01,-2.860774067
14.2,14.8,4.02,-2.890599018
14.2,14.8,4.03,-2.921735653
14.2,14.8,4.04,-2.954289856
14.2,14.8,4.05,-2.988379644
14.2,14.8,4.06,-3.024134788
14.2,14.8,4.07,-3.061696046
14.2,14.8,4.08,-3.101213907
14.2,14.8,4.09,-3.14284683
14.2,14.8,4.1,-3.186758921
14.2,14.8,4.11,-3.233117062
14.2,14.8,4.12,-3.282087504
14.2,14.8,4.13,-3.333832013
14.2,14.8,4.14,-3.388503679
14.2,14.8,4.15,-3.446242554
14.2,14.8,4.16,-3.507171321
14.2,14.8,4.17,-3.571391245
14.2,14.8,4.18,-3.638978647
14.2,14.8,4.19,-3.709982159
14.2,14.8,4.2,-3.784420982
14.2,14.8,4.21,-3.862284327
14.2,14.8,4.22,-3.943532133
14.2,14.8,4.23,-4.028097099
14.2,14.8,4.24,-4.115887967
14.2,14.8,4.25,-4.206793901
14.2,14.8,4.26,-4.300689768
14.2,14.8,4.27,-4.397442055
14.2,14.8,4.28,-4.496915141
14.2,14.8,4.29,-4.598977649
14.2,14.8,4.3,-4.703508634
14.2,14.8,4.31,-4.810403396
14.2,14.8,4.32,-4.919578769
14.2,14.8,4.33,-5.030977796
14.2,14.8,4.34,-5.14457377
14.2,14.8,4.35,-5.260373661
14.2,14.8,4.36,-5.378420988
14.2,14.8,4.37,-5.498798264
14.2,14.8,4.38,-5.621629119
14.2,14.8,4.39,-5.747080257
14.2,14.8,4.4,-5.875363397
14.2,14.8,4.41,-6.006737337
14.2,14.8,4.42,-6.141510319
14.2,14.8,4.43,-6.280042824
14.2,14.8,4.44,-6.422750953
14.2,14.8,4.45,-6.570110551
14.2,14.8,4.46,-6.722662237
14.2,14.8,4.47,-6.88101748
14.2,14.8,4.48,-7.045865917
14.2,14.8,4.49,-7.217984089
14.2,14.8,4.5,-7.398245784
14.2,14.8,4.51,-7.587634173
14.2,14.8,4.52,-7.787255936
14.2,14.8,4.53,-7.998357477
14.2,14.8,4.54,-8.222343269
14.2,14.8,4.55,-8.460796122
14.2,14.8,4.56,-8.715498797
14.2,14.8,4.57,-8.988455679
14.2,14.8,4.58,-9.281912015
14.2,14.8,4.59,-9.598366109
14.2,14.8,4.6,-9.940566318
14.2,14.8,4.61,-10.31147859
14.2,14.8,4.62,-10.71420011
14.2,14.8,4.63,-11.15177761
14.2,14.8,4.64,-11.62686139
14.2,14.8,4.65,-12.14108329
14.2,14.8,4.66,-12.69398639
14.2,14.8,4.67,-13.28126731
14.2,14.8,4.68,-13.89207523
14.2,14.8,4.69,-14.50531917
14.2,14.8,4.7,-15.08574708
14.2,14.8,4.71,-15.58242742
14.2,14.8,4.72,-15.93461235
14.2,14.8,4.73,-16.08904049
14.2,14.8,4.74,-16.02344648
14.2,14.8,4.75,-15.75929422
14.2,14.8,4.76,-15.35167281
14.2,14.8,4.77,-14.86523197
14.2,14.8,4.78,-14.35412523
14.2,14.8,4.79,-13.85378124
14.2,14.8,4.8,-13.38151668
14.2,14.8,4.81,-12.9407659
14.2,14.8,4.82,-12.52580814
14.2,14.8,4.83,-12.12589476
14.2,14.8,4.84,-11.72860151
14.2,14.8,4.85,-11.32244241
14.2,14.8,4.86,-10.89873177
14.2,14.8,4.87,-10.45262921
14.2,14.8,4.88,-9.98335173
14.2,14.8,4.89,-9.493672284
14.2,14.8,4.9,-8.988958415
14.2,14.8,4.91,-8.476056199
14.2,14.8,4.92,-7.962273965
14.2,14.8,4.93,-7.454610826
14.2,14.8,4.94,-6.959265931
14.2,14.8,4.95,-6.481392157
14.2,14.8,4.96,-6.025028219
14.2,14.8,4.97,-5.59314324
14.2,14.8,4.98,-5.187741901
14.2,14.8,4.99,-4.809995126
14.2,14.8,5,-4.460375363
14.4,14.8,1,-0.4813320312
14.4,14.8,1.01,-0.477376042
14.4,14.8,1.02,-0.4734958386
14.4,14.8,1.03,-0.4696918713
14.4,14.8,1.04,-0.4659645734
14.4,14.8,1.05,-0.4623143625
14.4,14.8,1.06,-0.4587416425
14.4,14.8,1.07,-0.4552468048
14.4,14.8,1.08,-0.4518302298
14.4,14.8,1.09,-0.4484922882
14.4,14.8,1.1,-0.4452333428
14.4,14.8,1.11,-0.4420537493
14.4,14.8,1.12,-0.4389538582
14.4,14.8,1.13,-0.4359340156
14.4,14.8,1.14,-0.4329945645
14.4,14.8,1.15,-0.4301358463
14.4,14.8,1.16,-0.4273582017
14.4,14.8,1.17,-0.424661972
14.4,14.8,1.18,-0.4220475001
14.4,14.8,1.19,-0.4195151316
14.4,14.8,1.2,-0.417065216
14.4,14.8,1.21,-0.4146981074
14.4,14.8,1.22,-0.4124141659
14.4,14.8,1.23,-0.4102137583
14.4,14.8,1.24,-0.4080972591
14.4,14.8,1.25,-0.4060650515
14.4,14.8,1.26,-0.4041175283
14.4,14.8,1.27,-0.4022550925
14.4,14.8,1.28,-0.4004781586
14.4,14.8,1.29,-0.3987871531
14.4,14.8,1.3,-0.3971825155
14.4,14.8,1.31,-0.3956646988
14.4,14.8,1.32,-0.3942341707
14.4,14.8,1.33,-0.3928914139
14.4,14.8,1.34,-0.3916369273
14.4,14.8,1.35,-0.3904712261
14.4,14.8,1.36,-0.3893948431
14.4,14.8,1.37,-0.3884083289
14.4,14.8,1.38,-0.3875122528
14.4,14.8,1.39,-0.3867072033
14.4,14.8,1.4,-0.3859937886
14.4,14.8,1.41,-0.3853726373
14.4,14.8,1.42,-0.3848443989
14.4,14.8,1.43,-0.3844097443
14.4,14.8,1.44,-0.3840693661
14.4,14.8,1.45,-0.3838239791
14.4,14.8,1.46,-0.3836743209
14.4,14.8,1.47,-0.3836211517
14.4,14.8,1.48,-0.3836652553
14.4,14.8,1.49,-0.3838074385
14.4,14.8,1.5,-0.3840485318
14.4,14.8,1.51,-0.3843893894
14.4,14.8,1.52,-0.384830889
14.4,14.8,1.53,-0.3853739317
14.4,14.8,1.54,-0.386019442
14.4,14.8,1.55,-0.3867683672
14.4,14.8,1.56,-0.387621677
14.4,14.8,1.57,-0.3885803631
14.4,14.8,1.58,-0.3896454381
14.4,14.8,1.59,-0.3908179344
14.4,14.8,1.6,-0.3920989036
14.4,14.8,1.61,-0.3934894142
14.4,14.8,1.62,-0.3949905503
14.4,14.8,1.63,-0.3966034098
14.4,14.8,1.64,-0.398329101
14.4,14.8,1.65,-0.4001687408
14.4,14.8,1.66,-0.4021234506
14.4,14.8,1.67,-0.4041943527
14.4,14.8,1.68,-0.4063825659
14.4,14.8,1.69,-0.4086892001
14.4,14.8,1.7,-0.4111153505
14.4,14.8,1.71,-0.4136620903
14.4,14.8,1.72,-0.4163304636
14.4,14.8,1.73,-0.4191214756
14.4,14.8,1.74,-0.4220360824
14.4,14.8,1.75,-0.4250751792
14.4,14.8,1.76,-0.4282395868
14.4,14.8,1.77,-0.4315300355
14.4,14.8,1.78,-0.4349471477
14.4,14.8,1.79,-0.4384914171
14.4,14.8,1.8,-0.4421631854
14.4,14.8,1.81,-0.4459626157
14.4,14.8,1.82,-0.4498896611
14.4,14.8,1.83,-0.4539440302
14.4,14.8,1.84,-0.4581251464
14.4,14.8,1.85,-0.4624321016
14.4,14.8,1.86,-0.4668636032
14.4,14.8,1.87,-0.4714179129
14.4,14.8,1.88,-0.476092777
14.4,14.8,1.89,-0.4808853457
14.4,14.8,1.9,-0.4857920806
14.4,14.8,1.91,-0.490808648
14.4,14.8,1.92,-0.4959297966
14.4,14.8,1.93,-0.5011492157
14.4,14.8,1.94,-0.5064593727
14.4,14.8,1.95,-0.5118513253
14.4,14.8,1.96,-0.5173145048
14.4,14.8,1.97,-0.5228364662
14.4,14.8,1.98,-0.5284026002
14.4,14.8,1.99,-0.5339958011
14.4,14.8,2,-0.5395960842
14.4,14.8,2.01,-0.5451801449
14.4,14.8,2.02,-0.5507208537
14.4,14.8,2.03,-0.5561866754
14.4,14.8,2.04,-0.561541007
14.4,14.8,2.05,-0.566741424
14.4,14.8,2.06,-0.5717388276
14.4,14.8,2.07,-0.5764764883
14.4,14.8,2.08,-0.580888984
14.4,14.8,2.09,-0.584901037
14.4,14.8,2.1,-0.5884262675
14.4,14.8,2.11,-0.5913658956
14.4,14.8,2.12,-0.5936074479
14.4,14.8,2.13,-0.5950235635
14.4,14.8,2.14,-0.595471042
14.4,14.8,2.15,-0.5947903475
14.4,14.8,2.16,-0.5928058784
14.4,14.8,2.17,-0.5893274327
14.4,14.8,2.18,-0.5841534509
14.4,14.8,2.19,-0.5770767925
14.4,14.8,2.2,-0.5678939748
14.4,14.8,2.21,-0.5564189394
14.4,14.8,2.22,-0.5425024312
14.4,14.8,2.23,-0.5260578512
14.4,14.8,2.24,-0.5070938257
14.4,14.8,2.25,-0.4857525182
14.4,14.8,2.26,-0.4623507661
14.4,14.8,2.27,-0.4374184976
14.4,14.8,2.28,-0.4117259867
14.4,14.8,2.29,-0.3862892971
14.4,14.8,2.3,-0.3623432087
14.4,14.8,2.31,-0.3412745412
14.4,14.8,2.32,-0.3245167483
14.4,14.8,2.33,-0.3134176688
14.4,14.8,2.34,-0.3091027785
14.4,14.8,2.35,-0.3123614355
14.4,14.8,2.36,-0.3235800772
14.4,14.8,2.37,-0.3427345859
14.4,14.8,2.38,-0.3694386073
14.4,14.8,2.39,-0.4030316481
14.4,14.8,2.4,-0.4426846653
14.4,14.8,2.41,-0.4875022562
14.4,14.8,2.42,-0.5366069812
14.4,14.8,2.43,-0.589199234
14.4,14.8,2.44,-0.6445926426
14.4,14.8,2.45,-0.7022290301
14.4,14.8,2.46,-0.7616785514
14.4,14.8,2.47,-0.8226305037
14.4,14.8,2.48,-0.8848792939
14.4,14.8,2.49,-0.94830878
14.4,14.8,2.5,-1.012877031
14.4,14.8,2.51,-1.078602647
14.4,14.8,2.52,-1.145553128
14.4,14.8,2.53,-1.213835416
14.4,14.8,2.54,-1.283588457
14.4,14.8,2.55,-1.35497758
14.4,14.8,2.56,-1.428190408
14.4,14.8,2.57,-1.503434051
14.4,14.8,2.58,-1.58093335
14.4,14.8,2.59,-1.660929988
14.4,14.8,2.6,-1.743682286
14.4,14.8,2.61,-1.8294656
14.4,14.8,2.62,-1.918573195
14.4,14.8,2.63,-2.011317548
14.4,14.8,2.64,-2.108032035
14.4,14.8,2.65,-2.209072976
14.4,14.8,2.66,-2.314822032
14.4,14.8,2.67,-2.425688954
14.4,14.8,2.68,-2.542114711
14.4,14.8,2.69,-2.664575031
14.4,14.8,2.7,-2.793584383
14.4,14.8,2.71,-2.929700487
14.4,14.8,2.72,-3.073529395
14.4,14.8,2.73,-3.225731275
14.4,14.8,2.74,-3.387026977
14.4,14.8,2.75,-3.558205565
14.4,14.8,2.76,-3.740132975
14.4,14.8,2.77,-3.933762042
14.4,14.8,2.78,-4.140144198
14.4,14.8,2.79,-4.360443207
14.4,14.8,2.8,-4.595951435
14.4,14.8,2.81,-4.848109286
14.4,14.8,2.82,-5.118528647
14.4,14.8,2.83,-5.409021436
14.4,14.8,2.84,-5.721634767
14.4,14.8,2.85,-6.05869473
14.4,14.8,2.86,-6.422861567
14.4,14.8,2.87,-6.817200133
14.4,14.8,2.88,-7.245271065
14.4,14.8,2.89,-7.711250537
14.4,14.8,2.9,-8.220090031
14.4,14.8,2.91,-8.777733189
14.4,14.8,2.92,-9.391415721
14.4,14.8,2.93,-10.07008883
14.4,14.8,2.94,-10.82503091
14.4,14.8,2.95,-11.67075389
14.4,14.8,2.96,-12.62638449
14.4,14.8,2.97,-13.71783299
14.4,14.8,2.98,-14.98130072
14.4,14.8,2.99,-16.46907198
14.4,14.8,3,-18.25890651
14.4,14.8,3.01,-20.4663062
14.4,14.8,3.02,-23.23328427
14.4,14.8,3.03,-26.44309152
14.4,14.8,3.04,-28.09506851
14.4,14.8,3.05,-25.86768067
14.4,14.8,3.06,-22.71000783
14.4,14.8,3.07,-20.08384303
14.4,14.8,3.08,-17.99232496
14.4,14.8,3.09,-16.29288085
14.4,14.8,3.1,-14.87796675
14.4,14.8,3.11,-13.67559707
14.4,14.8,3.12,-12.63714323
14.4,14.8,3.13,-11.72872012
14.4,14.8,3.14,-10.92592671
14.4,14.8,3.15,-10.21065298
14.4,14.8,3.16,-9.569094972
14.4,14.8,3.17,-8.990483068
14.4,14.8,3.18,-8.466242811
14.4,14.8,3.19,-7.989425538
14.4,14.8,3.2,-7.554312338
14.4,14.8,3.21,-7.156132291
14.4,14.8,3.22,-6.790857881
14.4,14.8,3.23,-6.455053681
14.4,14.8,3.24,-6.145762526
14.4,14.8,3.25,-5.860418554
14.4,14.8,3.26,-5.596779808
14.4,14.8,3.27,-5.352875287
14.4,14.8,3.28,-5.126962838
14.4,14.8,3.29,-4.917495265
14.4,14.8,3.3,-4.723092761
14.4,14.8,3.31,-4.542520238
14.4,14.8,3.32,-4.374668526
14.4,14.8,3.33,-4.218538623
14.4,14.8,3.34,-4.073228406
14.4,14.8,3.35,-3.937921329
14.4,14.8,3.36,-3.811876738
14.4,14.8,3.37,-3.69442153
14.4,14.8,3.38,-3.584942921
14.4,14.8,3.39,-3.482882141
14.4,14.8,3.4,-3.387728917
14.4,14.8,3.41,-3.299016623
14.4,14.8,3.42,-3.216317989
14.4,14.8,3.43,-3.139241314
14.4,14.8,3.44,-3.067427086
14.4,14.8,3.45,-3.000544979
14.4,14.8,3.46,-2.938291163
14.4,14.8,3.47,-2.880385897
14.4,14.8,3.48,-2.826571366
14.4,14.8,3.49,-2.776609733
14.4,14.8,3.5,-2.730281387
14.4,14.8,3.51,-2.687383355
14.4,14.8,3.52,-2.647727867
14.4,14.8,3.53,-2.611141058
14.4,14.8,3.54,-2.577461786
14.4,14.8,3.55,-2.546540558
14.4,14.8,3.56,-2.518238554
14.4,14.8,3.57,-2.492426737
14.4,14.8,3.58,-2.468985037
14.4,14.8,3.59,-2.447801615
14.4,14.8,3.6,-2.428772176
14.4,14.8,3.61,-2.411799354
14.4,14.8,3.62,-2.396792139
14.4,14.8,3.63,-2.383665358
14.4,14.8,3.64,-2.372339198
14.4,14.8,3.65,-2.362738768
14.4,14.8,3.66,-2.354793701
14.4,14.8,3.67,-2.348437788
14.4,14.8,3.68,-2.343608646
14.4,14.8,3.69,-2.340247421
14.4,14.8,3.7,-2.338298512
14.4,14.8,3.71,-2.337709331
14.4,14.8,3.72,-2.338430089
14.4,14.8,3.73,-2.340413607
14.4,14.8,3.74,-2.34361516
14.4,14.8,3.75,-2.347992341
14.4,14.8,3.76,-2.353504963
14.4,14.8,3.77,-2.360114981
14.4,14.8,3.78,-2.36778645
14.4,14.8,3.79,-2.376485517
14.4,14.8,3.8,-2.38618044
14.4,14.8,3.81,-2.396841646
14.4,14.8,3.82,-2.408441829
14.4,14.8,3.83,-2.420956082
14.4,14.8,3.84,-2.434362077
14.4,14.8,3.85,-2.448640287
14.4,14.8,3.86,-2.463774247
14.4,14.8,3.87,-2.479750877
14.4,14.8,3.88,-2.496560836
14.4,14.8,3.89,-2.514198941
14.4,14.8,3.9,-2.532664623
14.4,14.8,3.91,-2.551962431
14.4,14.8,3.92,-2.572102581
14.4,14.8,3.93,-2.593101534
14.4,14.8,3.94,-2.61498261
14.4,14.8,3.95,-2.637776605
14.4,14.8,3.96,-2.661522419
14.4,14.8,3.97,-2.686267657
14.4,14.8,3.98,-2.71206919
14.4,14.8,3.99,-2.738993647
14.4,14.8,4,-2.767117801
14.4,14.8,4.01,-2.79652882
14.4,14.8,4.02,-2.827324339
14.4,14.8,4.03,-2.859612319
14.4,14.8,4.04,-2.893510643
14.4,14.8,4.05,-2.929146412
14.4,14.8,4.06,-2.966654921
14.4,14.8,4.07,-3.006178268
14.4,14.8,4.08,-3.047863597
14.4,14.8,4.09,-3.091860978
14.4,14.8,4.1,-3.13832094
14.4,14.8,4.11,-3.187391705
14.4,14.8,4.12,-3.239216188
14.4,14.8,4.13,-3.293928872
14.4,14.8,4.14,-3.351652644
14.4,14.8,4.15,-3.412495762
14.4,14.8,4.16,-3.476549063
14.4,14.8,4.17,-3.543883596
14.4,14.8,4.18,-3.614548793
14.4,14.8,4.19,-3.688571326
14.4,14.8,4.2,-3.765954741
14.4,14.8,4.21,-3.846679937
14.4,14.8,4.22,-3.930706522
14.4,14.8,4.23,-4.01797501
14.4,14.8,4.24,-4.10840983
14.4,14.8,4.25,-4.20192303
14.4,14.8,4.26,-4.298418553
14.4,14.8,4.27,-4.397796957
14.4,14.8,4.28,-4.499960422
14.4,14.8,4.29,-4.604817883
14.4,14.8,4.3,-4.712290178
14.4,14.8,4.31,-4.822315081
14.4,14.8,4.32,-4.93485213
14.4,14.8,4.33,-5.049887202
14.4,14.8,4.34,-5.167436793
14.4,14.8,4.35,-5.287552002
14.4,14.8,4.36,-5.410322241
14.4,14.8,4.37,-5.535878719
14.4,14.8,4.38,-5.664397736
14.4,14.8,4.39,-5.796103881
14.4,14.8,4.4,-5.931273183
14.4,14.8,4.41,-6.070236314
14.4,14.8,4.42,-6.213381893
14.4,14.8,4.43,-6.361159981
14.4,14.8,4.44,-6.5140858
14.4,14.8,4.45,-6.672743742
14.4,14.8,4.46,-6.837791668
14.4,14.8,4.47,-7.009965499
14.4,14.8,4.48,-7.190084043
14.4,14.8,4.49,-7.37905395
14.4,14.8,4.5,-7.577874602
14.4,14.8,4.51,-7.78764262
14.4,14.8,4.52,-8.00955548
14.4,14.8,4.53,-8.244913486
14.4,14.8,4.54,-8.495118921
14.4,14.8,4.55,-8.761670599
14.4,14.8,4.56,-9.046151157
14.4,14.8,4.57,-9.350203017
14.4,14.8,4.58,-9.675486903
14.4,14.8,4.59,-10.02361364
14.4,14.8,4.6,-10.39603531
14.4,14.8,4.61,-10.79387492
14.4,14.8,4.62,-11.21766407
14.4,14.8,4.63,-11.66694524
14.4,14.8,4.64,-12.13968097
14.4,14.8,4.65,-12.63140231
14.4,14.8,4.66,-13.13404129
14.4,14.8,4.67,-13.63446612
14.4,14.8,4.68,-14.11294247
14.4,14.8,4.69,-14.54215671
14.4,14.8,4.7,-14.88801153
14.4,14.8,4.71,-15.11369802
14.4,14.8,4.72,-15.18759089
14.4,14.8,4.73,-15.0927417
