"height [mm]","rad [mm]","w1 [mm]","w2 [mm]","Freq [GHz]","dB(S(1,1)) []"
14.2,13,2,2,4.63,-4.08330704763601
14.2,13,2,2,4.64,-4.19243004330578
14.2,13,2,2,4.65,-4.30535587343602
14.2,13,2,2,4.66,-4.42209177040312
14.2,13,2,2,4.67,-4.54262796111821
14.2,13,2,2,4.68,-4.66693695964316
14.2,13,2,2,4.69,-4.79497318070128
14.2,13,2,2,4.7,-4.92667292627487
14.2,13,2,2,4.71,-5.06195479323322
14.2,13,2,2,4.72,-5.20072054385898
14.2,13,2,2,4.73,-5.34285647350428
14.2,13,2,2,4.74,-5.4882353008451
14.2,13,2,2,4.75,-5.63671859691513
14.2,13,2,2,4.76,-5.78815976004367
14.2,13,2,2,4.77,-5.9424075358926
14.2,13,2,2,4.78,-6.09931007600257
14.2,13,2,2,4.79,-6.25871952573386
14.2,13,2,2,4.8,-6.42049713444066
14.2,13,2,2,4.81,-6.58451888847357
14.2,13,2,2,4.82,-6.75068168264501
14.2,13,2,2,4.83,-6.91891006984991
14.2,13,2,2,4.84,-7.08916366375055
14.2,13,2,2,4.85,-7.26144531862086
14.2,13,2,2,4.86,-7.43581027747925
14.2,13,2,2,4.87,-7.61237657007247
14.2,13,2,2,4.88,-7.79133706425836
14.2,13,2,2,4.89,-7.97297374005879
14.2,13,2,2,4.9,-8.15767498357822
14.2,13,2,2,4.91,-8.34595701640926
14.2,13,2,2,4.92,-8.53849102906093
14.2,13,2,2,4.93,-8.73613824368249
14.2,13,2,2,4.94,-8.93999610313602
14.2,13,2,2,4.95,-9.15146025219622
14.2,13,2,2,4.96,-9.37230924655748
14.2,13,2,2,4.97,-9.6048225181768
14.2,13,2,2,4.98,-9.85194796176386
14.2,13,2,2,4.99,-10.1175452631976
14.2,13,2,2,5,-10.4067479301256
14.2,13,2.5,2,1,-0.529059676781036
14.2,13,2.5,2,1.01,-0.525422309268913
14.2,13,2.5,2,1.02,-0.521821909158219
14.2,13,2.5,2,1.03,-0.518259821247573
14.2,13,2.5,2,1.04,-0.514737374742327
14.2,13,2.5,2,1.05,-0.511255883161084
14.2,13,2.5,2,1.06,-0.507816644268553
14.2,13,2.5,2,1.07,-0.504420940034924
14.2,13,2.5,2,1.08,-0.501070036621699
14.2,13,2.5,2,1.09,-0.497765184394099
14.2,13,2.5,2,1.1,-0.494507617960053
14.2,13,2.5,2,1.11,-0.491298556235804
14.2,13,2.5,2,1.12,-0.48813920253811
14.2,13,2.5,2,1.13,-0.485030744703017
14.2,13,2.5,2,1.14,-0.481974355231272
14.2,13,2.5,2,1.15,-0.478971191460265
14.2,13,2.5,2,1.16,-0.47602239576254
14.2,13,2.5,2,1.17,-0.473129095770789
14.2,13,2.5,2,1.18,-0.470292404629423
14.2,13,2.5,2,1.19,-0.467513421272507
14.2,13,2.5,2,1.2,-0.464793230728227
14.2,13,2.5,2,1.21,-0.462132904449767
14.2,13,2.5,2,1.22,-0.459533500672611
14.2,13,2.5,2,1.23,-0.456996064798255
14.2,13,2.5,2,1.24,-0.454521629804431
14.2,13,2.5,2,1.25,-0.452111216681723
14.2,13,2.5,2,1.26,-0.449765834896739
14.2,13,2.5,2,1.27,-0.447486482881876
14.2,13,2.5,2,1.28,-0.445274148551708
14.2,13,2.5,2,1.29,-0.443129809846182
14.2,13,2.5,2,1.3,-0.441054435300679
14.2,13,2.5,2,1.31,-0.439048984643169
14.2,13,2.5,2,1.32,-0.437114409418573
14.2,13,2.5,2,1.33,-0.435251653640646
14.2,13,2.5,2,1.34,-0.433461654471539
14.2,13,2.5,2,1.35,-0.431745342929398
14.2,13,2.5,2,1.36,-0.430103644624358
14.2,13,2.5,2,1.37,-0.428537480523198
14.2,13,2.5,2,1.38,-0.427047767743209
14.2,13,2.5,2,1.39,-0.425635420375658
14.2,13,2.5,2,1.4,-0.424301350339406
14.2,13,2.5,2,1.41,-0.423046468265237
14.2,13,2.5,2,1.42,-0.421871684411527
14.2,13,2.5,2,1.43,-0.42077790961197
14.2,13,2.5,2,1.44,-0.419766056256051
14.2,13,2.5,2,1.45,-0.418837039303105
14.2,13,2.5,2,1.46,-0.417991777330873
14.2,13,2.5,2,1.47,-0.417231193619421
14.2,13,2.5,2,1.48,-0.416556217271508
14.2,13,2.5,2,1.49,-0.415967784370429
14.2,13,2.5,2,1.5,-0.415466839176545
14.2,13,2.5,2,1.51,-0.415054335363694
14.2,13,2.5,2,1.52,-0.414731237296789
14.2,13,2.5,2,1.53,-0.414498521352034
14.2,13,2.5,2,1.54,-0.414357177281189
14.2,13,2.5,2,1.55,-0.414308209621422
14.2,13,2.5,2,1.56,-0.414352639152367
14.2,13,2.5,2,1.57,-0.414491504402113
14.2,13,2.5,2,1.58,-0.414725863203816
14.2,13,2.5,2,1.59,-0.41505679430485
14.2,13,2.5,2,1.6,-0.415485399030282
14.2,13,2.5,2,1.61,-0.416012803002687
14.2,13,2.5,2,1.62,-0.416640157920219
14.2,13,2.5,2,1.63,-0.417368643394995
14.2,13,2.5,2,1.64,-0.418199468853746
14.2,13,2.5,2,1.65,-0.419133875502734
14.2,13,2.5,2,1.66,-0.420173138358941
14.2,13,2.5,2,1.67,-0.421318568349353
14.2,13,2.5,2,1.68,-0.422571514480133
14.2,13,2.5,2,1.69,-0.423933366077292
14.2,13,2.5,2,1.7,-0.425405555100253
14.2,13,2.5,2,1.71,-0.426989558529362
14.2,13,2.5,2,1.72,-0.428686900828181
14.2,13,2.5,2,1.73,-0.430499156480689
14.2,13,2.5,2,1.74,-0.432427952603143
14.2,13,2.5,2,1.75,-0.434474971629419
14.2,13,2.5,2,1.76,-0.436641954067946
14.2,13,2.5,2,1.77,-0.438930701326933
14.2,13,2.5,2,1.78,-0.441343078603512
14.2,13,2.5,2,1.79,-0.443881017830412
14.2,13,2.5,2,1.8,-0.446546520672081
14.2,13,2.5,2,1.81,-0.449341661559294
14.2,13,2.5,2,1.82,-0.452268590748617
14.2,13,2.5,2,1.83,-0.455329537389206
14.2,13,2.5,2,1.84,-0.458526812575198
14.2,13,2.5,2,1.85,-0.461862812356503
14.2,13,2.5,2,1.86,-0.465340020674546
14.2,13,2.5,2,1.87,-0.468961012181711
14.2,13,2.5,2,1.88,-0.47272845489398
14.2,13,2.5,2,1.89,-0.47664511261513
14.2,13,2.5,2,1.9,-0.480713847057293
14.2,13,2.5,2,1.91,-0.484937619566428
14.2,13,2.5,2,1.92,-0.489319492341699
14.2,13,2.5,2,1.93,-0.493862629013949
14.2,13,2.5,2,1.94,-0.498570294419878
14.2,13,2.5,2,1.95,-0.503445853373862
14.2,13,2.5,2,1.96,-0.508492768197295
14.2,13,2.5,2,1.97,-0.513714594714584
14.2,13,2.5,2,1.98,-0.519114976362962
14.2,13,2.5,2,1.99,-0.524697635988318
14.2,13,2.5,2,2,-0.530466364807767
14.2,13,2.5,2,2.01,-0.536425007908287
14.2,13,2.5,2,2.02,-0.542577445514794
14.2,13,2.5,2,2.03,-0.548927569094815
14.2,13,2.5,2,2.04,-0.555479251163539
14.2,13,2.5,2,2.05,-0.562236307403626
14.2,13,2.5,2,2.06,-0.56920244940813
14.2,13,2.5,2,2.07,-0.576381225978584
14.2,13,2.5,2,2.08,-0.583775950447324
14.2,13,2.5,2,2.09,-0.59138961092246
14.2,13,2.5,2,2.1,-0.599224759649992
14.2,13,2.5,2,2.11,-0.607283376818773
14.2,13,2.5,2,2.12,-0.615566703060483
14.2,13,2.5,2,2.13,-0.62407503357065
14.2,13,2.5,2,2.14,-0.632807465138628
14.2,13,2.5,2,2.15,-0.641761585352264
14.2,13,2.5,2,2.16,-0.650933090751069
14.2,13,2.5,2,2.17,-0.660315317638349
14.2,13,2.5,2,2.18,-0.66989866551113
14.2,13,2.5,2,2.19,-0.679669888498048
14.2,13,2.5,2,2.2,-0.689611224675586
14.2,13,2.5,2,2.21,-0.69969932654019
14.2,13,2.5,2,2.22,-0.709903948166859
14.2,13,2.5,2,2.23,-0.720186335700653
14.2,13,2.5,2,2.24,-0.730497258011227
14.2,13,2.5,2,2.25,-0.74077460414296
14.2,13,2.5,2,2.26,-0.750940464759788
14.2,13,2.5,2,2.27,-0.760897608252326
14.2,13,2.5,2,2.28,-0.770525262281466
14.2,13,2.5,2,2.29,-0.779674124520357
14.2,13,2.5,2,2.3,-0.788160562258242
14.2,13,2.5,2,2.31,-0.795760034886189
14.2,13,2.5,2,2.32,-0.802199909181763
14.2,13,2.5,2,2.33,-0.807152067273376
14.2,13,2.5,2,2.34,-0.810226073652186
14.2,13,2.5,2,2.35,-0.810964219342165
14.2,13,2.5,2,2.36,-0.808840540366662
14.2,13,2.5,2,2.37,-0.803266918569138
14.2,13,2.5,2,2.38,-0.793610523496989
14.2,13,2.5,2,2.39,-0.779227859791355
14.2,13,2.5,2,2.4,-0.759520947615319
14.2,13,2.5,2,2.41,-0.734019690155005
14.2,13,2.5,2,2.42,-0.702489988594111
14.2,13,2.5,2,2.43,-0.665058616783397
14.2,13,2.5,2,2.44,-0.62233363820567
14.2,13,2.5,2,2.45,-0.575486534431643
14.2,13,2.5,2,2.46,-0.526256118592018
14.2,13,2.5,2,2.47,-0.476843111463254
14.2,13,2.5,2,2.48,-0.429691979735188
14.2,13,2.5,2,2.49,-0.387196343101507
14.2,13,2.5,2,2.5,-0.351397622703424
14.2,13,2.5,2,2.51,-0.323754013103305
14.2,13,2.5,2,2.52,-0.305032133574025
14.2,13,2.5,2,2.53,-0.295329970967954
14.2,13,2.5,2,2.54,-0.294199857983767
14.2,13,2.5,2,2.55,-0.30082084264146
14.2,13,2.5,2,2.56,-0.314172817937197
14.2,13,2.5,2,2.57,-0.33318111680103
14.2,13,2.5,2,2.58,-0.356818824842633
14.2,13,2.5,2,2.59,-0.384167848017433
14.2,13,2.5,2,2.6,-0.414446964491419
14.2,13,2.5,2,2.61,-0.447017023297043
14.2,13,2.5,2,2.62,-0.48137237030881
14.2,13,2.5,2,2.63,-0.517125342955574
14.2,13,2.5,2,2.64,-0.553988388823809
14.2,13,2.5,2,2.65,-0.591756513771267
14.2,13,2.5,2,2.66,-0.630291457412864
14.2,13,2.5,2,2.67,-0.669508157914797
14.2,13,2.5,2,2.68,-0.709363581908867
14.2,13,2.5,2,2.69,-0.749847743218853
14.2,13,2.5,2,2.7,-0.790976626309245
14.2,13,2.5,2,2.71,-0.832786704881012
14.2,13,2.5,2,2.72,-0.875330763156543
14.2,13,2.5,2,2.73,-0.918674763335281
14.2,13,2.5,2,2.74,-0.962895544133474
14.2,13,2.5,2,2.75,-1.00807917537468
14.2,13,2.5,2,2.76,-1.05431982918681
14.2,13,2.5,2,2.77,-1.10171905849165
14.2,13,2.5,2,2.78,-1.15038539822551
14.2,13,2.5,2,2.79,-1.20043422467385
14.2,13,2.5,2,2.8,-1.25198782417608
14.2,13,2.5,2,2.81,-1.30517563500042
14.2,13,2.5,2,2.82,-1.36013463607324
14.2,13,2.5,2,2.83,-1.41700986404502
14.2,13,2.5,2,2.84,-1.47595504635933
14.2,13,2.5,2,2.85,-1.53713334294362
14.2,13,2.5,2,2.86,-1.60071819316799
14.2,13,2.5,2,2.87,-1.66689426806197
14.2,13,2.5,2,2.88,-1.73585853063428
14.2,13,2.5,2,2.89,-1.80782140966006
14.2,13,2.5,2,2.9,-1.88300809461155
14.2,13,2.5,2,2.91,-1.96165996161534
14.2,13,2.5,2,2.92,-2.04403614251379
14.2,13,2.5,2,2.93,-2.13041525137197
14.2,13,2.5,2,2.94,-2.22109728518199
14.2,13,2.5,2,2.95,-2.31640571815412
14.2,13,2.5,2,2.96,-2.41668981193165
14.2,13,2.5,2,2.97,-2.5223271674188
14.2,13,2.5,2,2.98,-2.63372654777592
14.2,13,2.5,2,2.99,-2.75133100664143
14.2,13,2.5,2,3,-2.87562136094069
14.2,13,2.5,2,3.01,-3.00712005392248
14.2,13,2.5,2,3.02,-3.14639546155024
14.2,13,2.5,2,3.03,-3.29406670434144
14.2,13,2.5,2,3.04,-3.45080903751451
14.2,13,2.5,2,3.05,-3.6173599052533
14.2,13,2.5,2,3.06,-3.79452576045715
14.2,13,2.5,2,3.07,-3.98318976997017
14.2,13,2.5,2,3.08,-4.18432054740477
14.2,13,2.5,2,3.09,-4.39898208159292
14.2,13,2.5,2,3.1,-4.62834505836415
14.2,13,2.5,2,3.11,-4.87369980597616
14.2,13,2.5,2,3.12,-5.13647112784187
14.2,13,2.5,2,3.13,-5.41823531511777
14.2,13,2.5,2,3.14,-5.72073964588596
14.2,13,2.5,2,3.15,-6.04592465696378
14.2,13,2.5,2,3.16,-6.39594938073166
14.2,13,2.5,2,3.17,-6.77321950147426
14.2,13,2.5,2,3.18,-7.18041787056076
14.2,13,2.5,2,3.19,-7.62053577871182
14.2,13,2.5,2,3.2,-8.09690134943125
14.2,13,2.5,2,3.21,-8.61319750616152
14.2,13,2.5,2,3.22,-9.17345449040743
14.2,13,2.5,2,3.23,-9.78198763422614
14.2,13,2.5,2,3.24,-10.4432238132131
14.2,13,2.5,2,3.25,-11.1613079711022
14.2,13,2.5,2,3.26,-11.9392829294367
14.2,13,2.5,2,3.27,-12.7774565408532
14.2,13,2.5,2,3.28,-13.670270859757
14.2,13,2.5,2,3.29,-14.600601012158
14.2,13,2.5,2,3.3,-15.5303591481224
14.2,13,2.5,2,3.31,-16.3882380497876
14.2,13,2.5,2,3.32,-17.0630235282312
14.2,13,2.5,2,3.33,-17.4237022110361
14.2,13,2.5,2,3.34,-17.3810084219553
14.2,13,2.5,2,3.35,-16.9488517880519
14.2,13,2.5,2,3.36,-16.2338012005554
14.2,13,2.5,2,3.37,-15.3662184527897
14.2,13,2.5,2,3.38,-14.4478884558876
14.2,13,2.5,2,3.39,-13.5408576622756
14.2,13,2.5,2,3.4,-12.6769751316562
14.2,13,2.5,2,3.41,-11.8698022422071
14.2,13,2.5,2,3.42,-11.1230420238882
14.2,13,2.5,2,3.43,-10.4354929121067
14.2,13,2.5,2,3.44,-9.80372750894403
14.2,13,2.5,2,3.45,-9.22347626447555
14.2,13,2.5,2,3.46,-8.69031577465522
14.2,13,2.5,2,3.47,-8.19999383807369
14.2,13,2.5,2,3.48,-7.7485680469432
14.2,13,2.5,2,3.49,-7.33245051591227
14.2,13,2.5,2,3.5,-6.94840692238337
14.2,13,2.5,2,3.51,-6.59353476325913
14.2,13,2.5,2,3.52,-6.26523355435337
14.2,13,2.5,2,3.53,-5.96117331942671
14.2,13,2.5,2,3.54,-5.67926438006652
14.2,13,2.5,2,3.55,-5.41762972715145
14.2,13,2.5,2,3.56,-5.17458037394582
14.2,13,2.5,2,3.57,-4.94859366007706
14.2,13,2.5,2,3.58,-4.73829428160766
14.2,13,2.5,2,3.59,-4.54243775098225
14.2,13,2.5,2,3.6,-4.35989598063396
14.2,13,2.5,2,3.61,-4.18964470285326
14.2,13,2.5,2,3.62,-4.03075246899785
14.2,13,2.5,2,3.63,-3.88237100448085
14.2,13,2.5,2,3.64,-3.74372672797399
14.2,13,2.5,2,3.65,-3.61411327206987
14.2,13,2.5,2,3.66,-3.49288486769021
14.2,13,2.5,2,3.67,-3.37945047585576
14.2,13,2.5,2,3.68,-3.27326856838004
14.2,13,2.5,2,3.69,-3.17384247404761
14.2,13,2.5,2,3.7,-3.08071621933291
14.2,13,2.5,2,3.71,-2.99347080311679
14.2,13,2.5,2,3.72,-2.91172085352613
14.2,13,2.5,2,3.73,-2.83511162226262
14.2,13,2.5,2,3.74,-2.76331627785543
14.2,13,2.5,2,3.75,-2.69603346437913
14.2,13,2.5,2,3.76,-2.63298509649399
14.2,13,2.5,2,3.77,-2.57391436533057
14.2,13,2.5,2,3.78,-2.51858393286744
14.2,13,2.5,2,3.79,-2.46677429513109
14.2,13,2.5,2,3.8,-2.41828229685518
14.2,13,2.5,2,3.81,-2.37291978223341
14.2,13,2.5,2,3.82,-2.33051236813445
14.2,13,2.5,2,3.83,-2.29089832766022
14.2,13,2.5,2,3.84,-2.25392757325275
14.2,13,2.5,2,3.85,-2.21946072971754
14.2,13,2.5,2,3.86,-2.18736828855612
14.2,13,2.5,2,3.87,-2.157529835905
14.2,13,2.5,2,3.88,-2.12983334718052
14.2,13,2.5,2,3.89,-2.1041745422406
14.2,13,2.5,2,3.9,-2.08045629550814
14.2,13,2.5,2,3.91,-2.05858809606564
14.2,13,2.5,2,3.92,-2.03848555323561
14.2,13,2.5,2,3.93,-2.02006994361322
14.2,13,2.5,2,3.94,-2.00326779592292
14.2,13,2.5,2,3.95,-1.98801051043478
14.2,13,2.5,2,3.96,-1.97423401000439
14.2,13,2.5,2,3.97,-1.96187842009521
14.2,13,2.5,2,3.98,-1.9508877754095
14.2,13,2.5,2,3.99,-1.94120975099528
14.2,13,2.5,2,4,-1.93279541591603
14.2,13,2.5,2,4.01,-1.92559900776882
14.2,13,2.5,2,4.02,-1.91957772651796
14.2,13,2.5,2,4.03,-1.91469154627681
14.2,13,2.5,2,4.04,-1.91090304382222
14.2,13,2.5,2,4.05,-1.90817724276504
14.2,13,2.5,2,4.06,-1.90648147242869
14.2,13,2.5,2,4.07,-1.9057852406061
14.2,13,2.5,2,4.08,-1.9060601194752
14.2,13,2.5,2,4.09,-1.90727964405574
14.2,13,2.5,2,4.1,-1.90941922268486
14.2,13,2.5,2,4.11,-1.91245605907943
14.2,13,2.5,2,4.12,-1.91636908563602
14.2,13,2.5,2,4.13,-1.92113890769958
14.2,13,2.5,2,4.14,-1.92674775860629
14.2,13,2.5,2,4.15,-1.93317946537711
14.2,13,2.5,2,4.16,-1.94041942500609
14.2,13,2.5,2,4.17,-1.94845459135063
14.2,13,2.5,2,4.18,-1.95727347269176
14.2,13,2.5,2,4.19,-1.96686614008899
14.2,13,2.5,2,4.2,-1.97722424670723
14.2,13,2.5,2,4.21,-1.98834105834262
14.2,13,2.5,2,4.22,-2.00021149541869
14.2,13,2.5,2,4.23,-2.01283218676397
14.2,13,2.5,2,4.24,-2.02620153551558
14.2,13,2.5,2,4.25,-2.04031979752086
14.2,13,2.5,2,4.26,-2.05518917262741
14.2,13,2.5,2,4.27,-2.07081390926115
14.2,13,2.5,2,4.28,-2.08720042269039
14.2,13,2.5,2,4.29,-2.10435742735768
14.2,13,2.5,2,4.3,-2.12229608363038
14.2,13,2.5,2,4.31,-2.14103015927043
14.2,13,2.5,2,4.32,-2.16057620585273
14.2,13,2.5,2,4.33,-2.18095375026371
14.2,13,2.5,2,4.34,-2.20218550128643
14.2,13,2.5,2,4.35,-2.22429757111796
14.2,13,2.5,2,4.36,-2.24731971146793
14.2,13,2.5,2,4.37,-2.27128556364515
14.2,13,2.5,2,4.38,-2.29623292175083
14.2,13,2.5,2,4.39,-2.3222040077535
14.2,13,2.5,2,4.4,-2.34924575681908
14.2,13,2.5,2,4.41,-2.37741011080471
14.2,13,2.5,2,4.42,-2.40675431729101
14.2,13,2.5,2,4.43,-2.43734123092371
14.2,13,2.5,2,4.44,-2.46923961315789
14.2,13,2.5,2,4.45,-2.50252442574872
14.2,13,2.5,2,4.46,-2.53727711251321
14.2,13,2.5,2,4.47,-2.57358586300579
14.2,13,2.5,2,4.48,-2.61154585081686
14.2,13,2.5,2,4.49,-2.65125943823501
14.2,13,2.5,2,4.5,-2.69283633803218
14.2,13,2.5,2,4.51,-2.73639372216766
14.2,13,2.5,2,4.52,-2.78205626629869
14.2,13,2.5,2,4.53,-2.82995611817963
14.2,13,2.5,2,4.54,-2.88023277738407
14.2,13,2.5,2,4.55,-2.93303287335734
14.2,13,2.5,2,4.56,-2.98850982867505
14.2,13,2.5,2,4.57,-3.04682339461978
14.2,13,2.5,2,4.58,-3.10813904687675
14.2,13,2.5,2,4.59,-3.17262723036477
14.2,13,2.5,2,4.6,-3.24046244403514
14.2,13,2.5,2,4.61,-3.3118221589442
14.2,13,2.5,2,4.62,-3.38688556607289
14.2,13,2.5,2,4.63,-3.46583215423502
14.2,13,2.5,2,4.64,-3.54884012295515
14.2,13,2.5,2,4.65,-3.63608464033087
14.2,13,2.5,2,4.66,-3.72773596149617
14.2,13,2.5,2,4.67,-3.82395742919133
14.2,13,2.5,2,4.68,-3.92490338388761
14.2,13,2.5,2,4.69,-4.03071701663093
14.2,13,2.5,2,4.7,-4.14152820294126
14.2,13,2.5,2,4.71,-4.25745136040215
14.2,13,2.5,2,4.72,-4.3785833756645
14.2,13,2.5,2,4.73,-4.50500164817294
14.2,13,2.5,2,4.74,-4.63676229775942
14.2,13,2.5,2,4.75,-4.77389858117606
14.2,13,2.5,2,4.76,-4.91641955860959
14.2,13,2.5,2,4.77,-5.06430904529614
14.2,13,2.5,2,4.78,-5.21752487573738
14.2,13,2.5,2,4.79,-5.3759984990175
14.2,13,2.5,2,4.8,-5.53963491375547
14.2,13,2.5,2,4.81,-5.70831294078828
14.2,13,2.5,2,4.82,-5.88188582130071
14.2,13,2.5,2,4.83,-6.06018211832363
14.2,13,2.5,2,4.84,-6.24300689080693
14.2,13,2.5,2,4.85,-6.43014310224696
14.2,13,2.5,2,4.86,-6.62135322042024
14.2,13,2.5,2,4.87,-6.81638096133644
14.2,13,2.5,2,4.88,-7.01495312913302
14.2,13,2.5,2,4.89,-7.21678150423504
14.2,13,2.5,2,4.9,-7.42156473453102
14.2,13,2.5,2,4.91,-7.62899018832179
14.2,13,2.5,2,4.92,-7.83873573307732
14.2,13,2.5,2,4.93,-8.05047141025326
14.2,13,2.5,2,4.94,-8.26386098323133
14.2,13,2.5,2,4.95,-8.47856334253478
14.2,13,2.5,2,4.96,-8.69423375953761
14.2,13,2.5,2,4.97,-8.91052498669056
14.2,13,2.5,2,4.98,-9.12708820862444
14.2,13,2.5,2,4.99,-9.3435738542159
14.2,13,2.5,2,5,-9.55963228470048
14.2,13,3,2,1,-0.512050450336306
14.2,13,3,2,1.01,-0.50813847987422
14.2,13,3,2,1.02,-0.504280659419369
14.2,13,3,2,1.03,-0.500477998699552
14.2,13,3,2,1.04,-0.49673149053354
14.2,13,3,2,1.05,-0.493042111619134
14.2,13,3,2,1.06,-0.489410823318083
14.2,13,3,2,1.07,-0.485838572437652
14.2,13,3,2,1.08,-0.482326292008706
14.2,13,3,2,1.09,-0.478874902060121
14.2,13,3,2,1.1,-0.475485310389649
14.2,13,3,2,1.11,-0.472158413331117
14.2,13,3,2,1.12,-0.468895096518284
14.2,13,3,2,1.13,-0.46569623564535
14.2,13,3,2,1.14,-0.462562697224553
14.2,13,3,2,1.15,-0.459495339341043
14.2,13,3,2,1.16,-0.456495012405508
14.2,13,3,2,1.17,-0.453562559904922
14.2,13,3,2,1.18,-0.450698819151986
14.2,13,3,2,1.19,-0.447904622033778
14.2,13,3,2,1.2,-0.445180795760252
14.2,13,3,2,1.21,-0.442528163613254
14.2,13,3,2,1.22,-0.439947545696777
14.2,13,3,2,1.23,-0.437439759689259
14.2,13,3,2,1.24,-0.435005621598739
14.2,13,3,2,1.25,-0.432645946521772
14.2,13,3,2,1.26,-0.430361549407084
14.2,13,3,2,1.27,-0.428153245824883
14.2,13,3,2,1.28,-0.426021852743008
14.2,13,3,2,1.29,-0.423968189310896
14.2,13,3,2,1.3,-0.421993077652644
14.2,13,3,2,1.31,-0.420097343670342
14.2,13,3,2,1.32,-0.418281817858975
14.2,13,3,2,1.33,-0.416547336134231
14.2,13,3,2,1.34,-0.414894740674684
14.2,13,3,2,1.35,-0.413324880779726
14.2,13,3,2,1.36,-0.411838613744912
14.2,13,3,2,1.37,-0.410436805756248
14.2,13,3,2,1.38,-0.409120332805149
14.2,13,3,2,1.39,-0.407890081625826
14.2,13,3,2,1.4,-0.406746950656955
14.2,13,3,2,1.41,-0.405691851029536
14.2,13,3,2,1.42,-0.404725707582999
14.2,13,3,2,1.43,-0.403849459911637
14.2,13,3,2,1.44,-0.403064063443589
14.2,13,3,2,1.45,-0.402370490554661
14.2,13,3,2,1.46,-0.401769731719471
14.2,13,3,2,1.47,-0.401262796702347
14.2,13,3,2,1.48,-0.40085071579073
14.2,13,3,2,1.49,-0.400534541073809
14.2,13,3,2,1.5,-0.40031534776928
14.2,13,3,2,1.51,-0.400194235601344
14.2,13,3,2,1.52,-0.400172330233092
14.2,13,3,2,1.53,-0.400250784756616
14.2,13,3,2,1.54,-0.400430781244419
14.2,13,3,2,1.55,-0.400713532365732
14.2,13,3,2,1.56,-0.401100283071658
14.2,13,3,2,1.57,-0.401592312353136
14.2,13,3,2,1.58,-0.402190935075993
14.2,13,3,2,1.59,-0.402897503897513
14.2,13,3,2,1.6,-0.403713411269135
14.2,13,3,2,1.61,-0.404640091530152
14.2,13,3,2,1.62,-0.405679023097504
14.2,13,3,2,1.63,-0.406831730756869
14.2,13,3,2,1.64,-0.40809978806067
14.2,13,3,2,1.65,-0.409484819838623
14.2,13,3,2,1.66,-0.410988504826848
14.2,13,3,2,1.67,-0.412612578421681
14.2,13,3,2,1.68,-0.414358835564486
14.2,13,3,2,1.69,-0.416229133764114
14.2,13,3,2,1.7,-0.418225396263602
14.2,13,3,2,1.71,-0.420349615357971
14.2,13,3,2,1.72,-0.422603855870053
14.2,13,3,2,1.73,-0.424990258791181
14.2,13,3,2,1.74,-0.427511045093696
14.2,13,3,2,1.75,-0.430168519721966
14.2,13,3,2,1.76,-0.432965075768344
14.2,13,3,2,1.77,-0.4359031988402
14.2,13,3,2,1.78,-0.438985471623424
14.2,13,3,2,1.79,-0.442214578647117
14.2,13,3,2,1.8,-0.445593311253013
14.2,13,3,2,1.81,-0.449124572771752
14.2,13,3,2,1.82,-0.45281138390637
14.2,13,3,2,1.83,-0.456656888320841
14.2,13,3,2,1.84,-0.460664358428686
14.2,13,3,2,1.85,-0.464837201372771
14.2,13,3,2,1.86,-0.469178965182792
14.2,13,3,2,1.87,-0.473693345091063
14.2,13,3,2,1.88,-0.478384189979953
14.2,13,3,2,1.89,-0.483255508925324
14.2,13,3,2,1.9,-0.488311477789336
14.2,13,3,2,1.91,-0.493556445802155
14.2,13,3,2,1.92,-0.498994942055464
14.2,13,3,2,1.93,-0.504631681809964
14.2,13,3,2,1.94,-0.510471572493647
14.2,13,3,2,1.95,-0.516519719236472
14.2,13,3,2,1.96,-0.522781429748881
14.2,13,3,2,1.97,-0.529262218304452
14.2,13,3,2,1.98,-0.535967808529316
14.2,13,3,2,1.99,-0.542904134629938
14.2,13,3,2,2,-0.550077340603521
14.2,13,3,2,2.01,-0.557493776867754
14.2,13,3,2,2.02,-0.565159993614266
14.2,13,3,2,2.03,-0.57308273002674
14.2,13,3,2,2.04,-0.581268898303074
14.2,13,3,2,2.05,-0.589725561171916
14.2,13,3,2,2.06,-0.59845990128574
14.2,13,3,2,2.07,-0.607479180491189
14.2,13,3,2,2.08,-0.616790686504402
14.2,13,3,2,2.09,-0.626401663932433
14.2,13,3,2,2.1,-0.636319225853123
14.2,13,3,2,2.11,-0.646550241260239
14.2,13,3,2,2.12,-0.65710119255476
14.2,13,3,2,2.13,-0.667977995862354
14.2,13,3,2,2.14,-0.679185775215138
14.2,13,3,2,2.15,-0.690728579469601
14.2,13,3,2,2.16,-0.702609028142685
14.2,13,3,2,2.17,-0.714827869012906
14.2,13,3,2,2.18,-0.727383426210359
14.2,13,3,2,2.19,-0.740270912442779
14.2,13,3,2,2.2,-0.753481572790596
14.2,13,3,2,2.21,-0.767001619959411
14.2,13,3,2,2.22,-0.780810911825623
14.2,13,3,2,2.23,-0.794881311427789
14.2,13,3,2,2.24,-0.809174657253461
14.2,13,3,2,2.25,-0.823640258021808
14.2,13,3,2,2.26,-0.838211811917062
14.2,13,3,2,2.27,-0.852803636961402
14.2,13,3,2,2.28,-0.86730608986936
14.2,13,3,2,2.29,-0.881580050427298
14.2,13,3,2,2.3,-0.895450365704274
14.2,13,3,2,2.31,-0.908698196777656
14.2,13,3,2,2.32,-0.921052310842054
